"wait_time","standby_time","calling_time","attendant_machine_id","service_room_id","pause_time","relocate","disconnected_by_attendant","ticket_priority","number_of_breaks","ticket_category","attendant_id","call_surplus","attendant_level","duration_categories","short_call","call_period","customer_time_talks","pause_time_category","region","out_average","resolved_tickets"
5,0,1,1311,7,0,0,0,4,0,1,4180004,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
5,0,1,1311,7,0,0,0,4,0,1,4100024,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,0,0,4,0,1,4100018,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,0,0,4,0,1,4100004,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,0,0,4,0,9,4680610,2,9,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
2,0,0,2326,7,0,0,0,5,0,1,4180033,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100013,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,2326,7,0,1,1,5,1,1,4180044,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100017,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100007,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,0,0,5,0,1,4100015,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180030,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100016,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180032,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100037,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100004,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2475,7,0,1,1,4,1,1,4180045,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
5,0,1,1,7,0,0,0,4,0,1,4100037,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180029,2,1,"de 5 a 10 min",0,"tarde","até 1 min","média","Sudeste",0,"True"
4,0,0,1311,7,0,0,0,4,0,1,4100024,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
5,0,1,1311,7,0,0,0,4,0,1,4180006,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
4,2,0,126,6,0,1,1,4,1,1,4690560,1,1,"de 10 a 30 min",0,"noite","de 10 a 30 min","média","Sudeste",1,"True"
2,0,0,126,6,0,1,1,4,1,9,4623298,2,9,"de 10 a 30 min",0,"noite","de 10 a 30 min","rapida","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180029,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100037,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100029,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180011,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
16,0,0,1305,7,0,1,1,5,1,1,4180047,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180038,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180018,2,1,"de 10 a 30 min",0,"noite","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100048,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100007,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100017,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100027,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180003,2,1,"de 5 a 10 min",0,"noite","até 1 min","média","Sudeste",0,"True"
6,0,4,45,6,0,1,1,4,1,9,4665191,2,9,"de 10 a 30 min",0,"noite","de 5 a 10 min","média","Sudeste",1,"True"
2,0,0,2326,7,0,0,0,5,0,1,4180027,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100026,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4650550,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4675388,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,4,4664987,2,4,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4661489,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"True"
2,0,0,2326,7,0,0,0,5,0,1,4100042,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100002,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180007,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180028,2,1,"maior que 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2326,7,0,1,1,5,1,1,4180021,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
5,0,1,1,7,0,0,0,4,0,1,4100027,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,0,0,4,0,1,4100003,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
2,0,0,128,6,0,1,1,4,1,1,4612337,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180031,2,1,"de 10 a 30 min",0,"tarde","até 1 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100027,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,126,6,0,0,0,4,0,1,4623298,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,5,4673859,2,5,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
16,0,0,1305,7,0,1,1,5,1,1,4180002,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Sudeste",0,"True"
17,0,0,1305,7,0,1,1,5,1,1,4100011,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"True"
3,0,1,123,6,0,1,1,4,1,9,4634159,2,9,"de 1 a 5 min",0,"tarde","de 1 a 5 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,0,0,5,0,1,4180010,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100027,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180003,2,1,"de 5 a 10 min",0,"tarde","até 1 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180005,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,128,6,0,1,1,4,1,9,4651195,2,9,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100025,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100036,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180002,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100019,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180026,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100042,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2475,7,0,0,0,4,0,1,4100036,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
2,0,0,2475,7,0,1,1,4,1,1,4100011,2,1,"de 10 a 30 min",0,"tarde","até 1 min","longa","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4665624,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,125,6,0,1,1,4,1,9,4673859,2,9,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,123,6,0,1,1,4,1,9,4651179,2,9,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,9,4652722,2,9,"de 5 a 10 min",0,"tarde","de 5 a 10 min","média","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4665621,2,1,"de 1 a 5 min",0,"noite","até 1 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4661439,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4661446,2,1,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,126,6,0,1,1,4,1,2,4554652,2,2,"de 10 a 30 min",0,"manhã","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4681918,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4680906,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,128,6,0,0,0,4,0,1,4665143,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
5,0,1,1,7,0,0,0,4,0,1,4180001,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
5,0,1,1,7,0,0,0,4,0,1,4180029,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
5,0,1,1,7,0,0,0,4,0,1,4100043,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
2,0,0,128,6,0,1,1,4,1,1,4690578,2,1,"de 10 a 30 min",0,"noite","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,128,6,0,1,1,4,1,9,4650714,2,9,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100031,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100036,2,1,"de 1 a 5 min",0,"manhã","até 1 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100027,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100006,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,97,6,0,0,0,4,0,1,4681503,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,97,6,0,0,0,4,0,1,4683709,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,0,0,5,0,1,4100013,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
3,0,0,2326,7,0,1,1,5,1,1,4100023,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
2,0,0,126,6,0,1,1,4,1,9,4659864,2,9,"de 10 a 30 min",0,"tarde","de 5 a 10 min","longa","Sudeste",1,"True"
2,0,0,126,6,0,1,1,4,1,1,4623298,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,2475,7,0,1,1,4,1,1,4180008,2,1,"de 5 a 10 min",0,"noite","até 1 min","média","Sudeste",1,"True"
2,0,0,2475,7,0,1,1,4,1,1,4100025,2,1,"de 1 a 5 min",0,"noite","até 1 min","média","Sudeste",0,"True"
2,0,0,45,6,0,1,1,4,1,1,4676828,2,1,"de 10 a 30 min",0,"tarde","de 10 a 30 min","rapida","Sudeste",1,"True"
3,0,1,98,6,0,0,0,4,0,1,4683740,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4665615,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","rapida","Sudeste",0,"True"
17,0,0,1305,7,0,1,1,5,1,1,4100009,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180029,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180012,2,1,"de 1 a 5 min",0,"tarde","até 1 min","média","Sudeste",0,"True"
2,0,0,2475,7,0,1,1,4,1,1,4180014,2,1,"de 5 a 10 min",0,"manhã","até 1 min","média","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100027,2,1,"de 10 a 30 min",0,"tarde","até 1 min","longa","Sudeste",1,"True"
4,0,0,1,7,0,1,1,4,1,1,4100003,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
5,0,1,1,7,0,1,1,4,1,1,4100026,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100034,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180020,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,125,6,0,1,1,4,1,1,4660943,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,125,6,0,1,1,4,1,9,4641829,2,9,"de 1 a 5 min",0,"tarde","de 1 a 5 min","rapida","Sudeste",0,"True"
5,0,1,1,7,0,0,0,4,0,1,4180001,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
5,0,1,1,7,0,1,1,4,1,1,4100045,2,1,"de 10 a 30 min",0,"noite","até 1 min","longa","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4661489,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4680893,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100005,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,2326,7,0,0,0,5,0,1,4180001,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,0,0,4,0,1,4100010,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180010,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,0,0,5,0,1,4100027,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
3,0,1,2475,7,0,1,1,4,1,1,4100038,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
2,0,0,2475,7,0,1,1,4,1,1,4100045,2,1,"de 10 a 30 min",0,"noite","até 1 min","média","Sudeste",1,"True"
3,0,0,2475,7,0,0,0,4,0,1,4100006,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
3,0,0,2475,7,0,1,1,4,1,1,4180023,2,1,"de 10 a 30 min",0,"noite","até 1 min","média","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180013,2,1,"de 10 a 30 min",0,"noite","até 1 min","longa","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180048,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
16,0,1,1305,7,0,1,1,5,1,1,4100023,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180048,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100042,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,416,8,0,0,0,4,0,1,4593522,2,1,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",1,"True"
3,0,1,2326,7,0,0,0,5,0,1,4100037,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100010,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180043,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","média","Sudeste",1,"True"
17,0,1,1305,7,0,0,0,5,0,1,4100016,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","rapida","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100009,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180002,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4630708,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4661442,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
4,2,0,66,6,0,0,0,4,0,1,4681505,1,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4688691,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,3,4681875,2,3,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
2,0,0,66,6,0,0,1,4,0,3,4681494,2,3,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,66,6,0,0,0,4,0,1,4680573,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,66,6,0,0,0,4,0,1,4680573,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,66,6,0,0,0,4,0,1,4643656,2,1,"de 5 a 10 min",0,"manhã","de 5 a 10 min","rapida","Sudeste",0,"True"
16,0,0,1305,7,0,1,1,5,1,1,4100013,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100008,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,9,4690938,2,9,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4650565,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4650512,2,1,"de 10 a 30 min",0,"tarde","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,125,6,0,0,0,4,0,3,4673885,2,3,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
2,0,0,125,6,0,0,0,4,0,2,4643728,2,2,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,1,4690554,2,1,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,9,4676667,2,9,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4650512,2,1,"de 10 a 30 min",0,"tarde","de 10 a 30 min","rapida","Sudeste",1,"True"
2,0,0,98,6,0,0,0,4,0,1,4680911,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,1,4,0,1,4659471,2,1,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100036,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100026,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100000,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2475,7,0,1,1,4,1,1,4180007,2,1,"de 10 a 30 min",0,"manhã","até 1 min","longa","Sudeste",1,"True"
2,0,0,2475,7,0,0,0,4,0,1,4180015,2,1,"até 1 min",1,"manhã","até 1 min","rapida","Sudeste",0,"True"
2,0,0,97,6,0,0,1,4,0,1,4680565,2,1,"até 1 min",1,"noite","até 1 min","rapida","Sudeste",0,"True"
2,0,0,97,6,0,0,0,4,0,1,4636694,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,97,6,0,0,0,4,0,1,4677621,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,98,6,0,0,0,4,0,1,4661439,2,1,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
16,0,0,1305,7,0,1,1,5,1,1,4180010,2,1,"maior que 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100029,2,1,"de 5 a 10 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180027,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
17,0,0,1305,7,0,1,1,5,1,1,4100032,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,1,4680610,2,1,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
16,0,0,1305,7,0,1,1,5,1,1,4180046,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","média","Sudeste",0,"True"
16,0,0,1305,7,0,0,0,5,0,1,4100026,2,1,"de 1 a 5 min",0,"manhã","de 1 a 5 min","rapida","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180019,2,1,"de 10 a 30 min",0,"manhã","de 1 a 5 min","longa","Sudeste",1,"True"
2,0,0,126,6,0,1,1,4,1,9,4651064,2,9,"de 5 a 10 min",0,"tarde","de 5 a 10 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,9,4690563,2,9,"de 5 a 10 min",0,"noite","de 5 a 10 min","rapida","Sudeste",0,"True"
3,1,0,126,6,0,1,1,4,1,5,4562977,1,5,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
2,0,0,126,6,0,1,1,4,1,9,4680610,1,9,"de 1 a 5 min",0,"noite","de 1 a 5 min","rapida","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180004,2,1,"de 1 a 5 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100019,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
5,0,1,1311,7,0,1,1,4,1,1,4100015,2,1,"de 5 a 10 min",0,"noite","até 1 min","média","Sudeste",0,"True"
5,0,1,1311,7,0,1,1,4,1,1,4180013,2,1,"de 5 a 10 min",0,"noite","até 1 min","média","Sudeste",1,"True"
5,0,1,1311,7,0,1,1,4,1,1,4180044,2,1,"de 5 a 10 min",0,"tarde","até 1 min","média","Sudeste",0,"True"
4,0,0,1311,7,0,1,1,4,1,1,4100047,2,1,"de 10 a 30 min",0,"tarde","até 1 min","longa","Sudeste",1,"True"
5,0,1,1311,7,0,1,1,4,1,1,4180007,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
5,0,1,1311,7,0,1,1,4,1,1,4100041,2,1,"de 5 a 10 min",0,"tarde","até 1 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4100027,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
17,0,1,1305,7,0,1,1,5,1,1,4180038,2,1,"de 5 a 10 min",0,"tarde","de 1 a 5 min","média","Sudeste",0,"True"
3,0,1,2326,7,0,0,0,5,0,1,4100002,2,1,"até 1 min",1,"tarde","até 1 min","rapida","Sudeste",0,"True"
2,0,0,2326,7,0,1,1,5,1,1,4100048,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180031,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4100027,2,1,"de 10 a 30 min",0,"tarde","de 1 a 5 min","longa","Sudeste",1,"True"
3,0,1,2326,7,0,1,1,5,1,1,4180050,2,1,"de 10 a 30 min",0,"tarde","até 1 min","longa","Sudeste",1,"True"
